account_id,payment_behavior,months_on_book,plan_tier,auto_debit,credit_score_band,bundled_services,complaint_calls,ebill_enrolled,segment,target
ACC0009684,-60,-45,15,-40,-20,5,0,-20,YOUNG,1
ACC0009685,75,25,-35,45,65,5,-50,30,MATURE,0
ACC0009686,10,-10,-35,-40,10,5,-50,30,YOUNG,0
ACC0009687,40,-10,15,-40,10,55,40,-20,MATURE,0
ACC0009688,10,-45,15,45,-20,30,0,-20,YOUNG,1
ACC0009689,10,-45,15,-40,35,55,40,-20,YOUNG,0
ACC0009690,40,-45,15,-40,35,-30,40,-20,YOUNG,0
ACC0009691,40,25,-35,-40,10,5,-50,30,YOUNG,0
ACC0009692,10,-10,-35,45,-20,5,0,-20,YOUNG,0
ACC0009693,10,-45,-35,-40,10,5,-50,30,YOUNG,1
ACC0009694,40,-45,15,-40,-20,55,40,-20,YOUNG,0
ACC0009695,40,25,15,-40,10,30,40,-20,YOUNG,0
ACC0009696,-25,-45,15,-40,-55,5,-50,-20,YOUNG,1
ACC0009697,-60,-45,-35,45,-20,-30,-50,-20,YOUNG,1
ACC0009698,10,25,15,45,-20,5,40,-20,MATURE,0
ACC0009699,40,25,15,45,10,5,40,-20,MATURE,0
ACC0009700,40,25,-35,-40,10,55,0,30,YOUNG,0
ACC0009701,75,-10,15,-40,35,55,-50,-20,MATURE,0
ACC0009702,40,-45,-35,-40,10,5,-50,30,YOUNG,0
ACC0009703,40,-45,15,-40,10,55,40,30,YOUNG,1
ACC0009704,10,25,50,45,-20,-30,40,30,MATURE,0
ACC0009705,-25,-10,-35,-40,10,30,40,30,YOUNG,0
ACC0009706,75,-45,-35,45,65,-30,40,-20,YOUNG,0
ACC0009707,10,-45,15,45,10,-30,0,30,YOUNG,0
ACC0009708,75,-10,15,-40,35,-30,0,-20,MATURE,0
ACC0009709,10,25,15,-40,-55,5,0,30,YOUNG,0
ACC0009710,10,-10,-35,45,-20,5,0,30,YOUNG,1
ACC0009711,40,-45,-35,-40,-20,-30,-50,-20,YOUNG,1
ACC0009712,-60,25,-35,-40,10,-30,0,-20,YOUNG,1
ACC0009713,40,-10,15,-40,35,5,40,30,YOUNG,0
ACC0009714,10,-45,-35,45,65,-30,0,30,MATURE,0
ACC0009715,40,25,50,45,-55,5,40,-20,MATURE,0
ACC0009716,40,55,-35,45,10,-30,-50,30,MATURE,0
ACC0009717,75,-45,-35,45,35,-30,0,30,YOUNG,0
ACC0009718,10,-45,-35,-40,10,-30,0,30,YOUNG,1
ACC0009719,40,-10,50,45,10,-30,0,-20,MATURE,0
ACC0009720,-25,-45,-35,-40,35,-30,40,30,YOUNG,0
ACC0009721,-60,-45,15,45,-20,5,0,30,YOUNG,0
ACC0009722,75,-10,-35,45,10,5,-50,30,YOUNG,0
ACC0009723,-25,-45,-35,-40,-20,30,40,30,YOUNG,0
ACC0009724,10,25,15,45,-55,30,40,30,MATURE,0
ACC0009725,75,55,50,-40,-20,-30,0,30,YOUNG,1
ACC0009726,10,-10,-35,45,-20,30,0,30,YOUNG,0
ACC0009727,10,-10,-35,-40,65,5,-50,-20,MATURE,0
ACC0009728,10,25,15,45,10,55,40,30,YOUNG,0
ACC0009729,10,-10,-35,45,35,30,40,30,MATURE,0
ACC0009730,40,25,15,45,65,5,40,-20,MATURE,0
ACC0009731,10,25,-35,45,35,30,-50,30,MATURE,0
ACC0009732,10,-45,-35,45,65,55,40,30,MATURE,0
ACC0009733,-25,55,-35,45,65,-30,40,30,YOUNG,0
ACC0009734,40,55,15,45,65,5,0,30,MATURE,0
ACC0009735,75,25,50,45,35,-30,40,-20,MATURE,0
ACC0009736,40,-45,-35,-40,-20,30,40,30,YOUNG,1
ACC0009737,10,-10,-35,45,-20,-30,0,-20,YOUNG,0
ACC0009738,75,-10,-35,-40,-20,-30,-50,-20,YOUNG,0
ACC0009739,75,-45,15,-40,-20,30,0,30,YOUNG,0
ACC0009740,10,55,50,45,10,-30,0,30,YOUNG,0
ACC0009741,75,-10,50,45,10,-30,0,30,MATURE,0
ACC0009742,40,-10,-35,45,65,30,-50,-20,MATURE,0
ACC0009743,10,-45,-35,-40,-20,-30,-50,30,YOUNG,0
ACC0009744,-25,-45,15,45,65,30,0,30,YOUNG,0
ACC0009745,40,-45,-35,45,10,-30,40,30,YOUNG,0
ACC0009746,40,-10,-35,45,65,30,40,30,MATURE,0
ACC0009747,75,-45,15,45,-20,30,40,30,YOUNG,0
ACC0009748,10,-45,15,45,10,30,40,30,YOUNG,0
ACC0009749,75,25,15,45,10,30,-50,30,MATURE,1
ACC0009750,-60,-10,-35,45,35,30,40,30,YOUNG,0
ACC0009751,40,-45,-35,45,10,-30,40,30,YOUNG,0
ACC0009752,75,-10,15,45,65,5,40,30,MATURE,0
ACC0009753,-60,-10,50,-40,-20,-30,0,30,YOUNG,1
ACC0009754,75,25,50,45,10,30,0,30,MATURE,0
ACC0009755,-25,-45,15,45,35,-30,40,30,YOUNG,1
ACC0009756,75,55,15,-40,65,-30,40,30,MATURE,0
ACC0009757,75,-45,50,-40,-20,5,0,-20,MATURE,0
ACC0009758,40,-45,15,-40,35,5,0,30,YOUNG,0
ACC0009759,75,55,-35,-40,65,55,40,-20,MATURE,0
ACC0009760,-25,25,15,45,-20,55,0,30,MATURE,0
ACC0009761,-60,-45,15,45,10,-30,40,30,YOUNG,1
ACC0009762,10,-45,15,-40,-55,-30,0,-20,YOUNG,0
ACC0009763,40,55,50,45,10,5,0,30,MATURE,0
ACC0009764,10,-10,-35,-40,-55,-30,-50,-20,YOUNG,0
ACC0009765,75,55,15,45,-55,30,40,-20,MATURE,0
ACC0009766,40,55,15,-40,10,-30,0,30,YOUNG,1
ACC0009767,40,-45,50,45,35,-30,0,30,YOUNG,0
ACC0009768,10,25,15,45,10,-30,40,30,MATURE,0
ACC0009769,-25,25,-35,45,-20,30,40,30,YOUNG,1
ACC0009770,75,-10,15,45,-20,-30,0,-20,MATURE,1
ACC0009771,75,55,50,45,10,30,0,30,MATURE,0
ACC0009772,40,-10,-35,-40,35,-30,40,30,YOUNG,0
ACC0009773,40,-10,-35,45,35,5,0,30,YOUNG,0
ACC0009774,40,-45,50,-40,-20,-30,-50,30,YOUNG,0
ACC0009775,75,-10,-35,45,10,-30,0,30,YOUNG,0
ACC0009776,40,-10,15,-40,-55,-30,-50,30,YOUNG,1
ACC0009777,-25,55,15,45,35,30,40,30,MATURE,0
ACC0009778,10,-10,15,-40,-20,-30,0,30,YOUNG,0
ACC0009779,-25,-45,-35,-40,35,5,0,30,YOUNG,1
ACC0009780,10,-45,50,-40,35,-30,-50,30,YOUNG,1
ACC0009781,40,-45,15,-40,-55,-30,0,-20,YOUNG,0
ACC0009782,-25,-10,15,-40,65,55,0,30,MATURE,0
ACC0009783,40,55,-35,-40,65,5,0,30,MATURE,0
ACC0009784,10,-10,15,45,-20,30,40,30,YOUNG,0
ACC0009785,-25,-10,15,-40,10,5,-50,30,YOUNG,1
ACC0009786,40,-10,-35,-40,65,-30,40,30,MATURE,1
ACC0009787,75,25,15,45,65,5,40,30,MATURE,0
ACC0009788,40,55,50,-40,35,-30,40,30,MATURE,0
ACC0009789,75,-10,-35,-40,-20,5,40,30,YOUNG,1
ACC0009790,40,25,50,45,35,-30,-50,30,YOUNG,0
ACC0009791,10,55,15,-40,-55,-30,40,30,YOUNG,1
ACC0009792,75,-10,-35,45,10,30,40,30,MATURE,0
ACC0009793,-60,-45,15,-40,65,55,0,-20,YOUNG,0
ACC0009794,10,25,-35,-40,35,5,0,-20,YOUNG,1
ACC0009795,10,-45,-35,-40,-55,-30,0,30,YOUNG,1
ACC0009796,-60,-45,-35,-40,35,-30,40,30,YOUNG,0
ACC0009797,40,-10,-35,45,10,30,0,30,YOUNG,0
ACC0009798,10,25,-35,45,35,30,40,30,MATURE,0
ACC0009799,10,-45,15,45,-20,5,-50,-20,YOUNG,0
ACC0009800,75,-10,15,45,10,5,0,30,MATURE,0
ACC0009801,-25,55,-35,-40,65,5,0,30,MATURE,0
ACC0009802,10,25,-35,45,-55,5,40,30,YOUNG,0
ACC0009803,10,-10,-35,-40,35,5,-50,-20,YOUNG,1
ACC0009804,10,-45,-35,45,10,-30,40,30,YOUNG,0
ACC0009805,75,-10,-35,-40,10,55,40,30,YOUNG,0
ACC0009806,10,55,15,45,65,-30,40,30,MATURE,0
ACC0009807,75,25,50,45,35,5,40,30,MATURE,0
ACC0009808,10,55,50,-40,-20,30,0,30,MATURE,0
ACC0009809,10,25,-35,-40,-55,-30,40,-20,YOUNG,0
ACC0009810,75,25,15,45,10,30,-50,-20,MATURE,0
ACC0009811,40,-45,15,-40,10,30,0,30,YOUNG,0
ACC0009812,-25,-10,15,45,65,-30,40,30,YOUNG,0
ACC0009813,75,25,-35,-40,65,55,40,30,YOUNG,0
ACC0009814,-25,-10,-35,-40,35,-30,0,30,MATURE,0
ACC0009815,40,-45,-35,-40,65,-30,40,30,YOUNG,0
ACC0009816,40,-45,15,-40,-20,30,40,30,YOUNG,1
ACC0009817,75,55,15,45,65,-30,40,30,MATURE,0
ACC0009818,-25,25,50,-40,10,30,40,-20,MATURE,0
ACC0009819,40,-45,15,-40,65,5,0,30,YOUNG,0
ACC0009820,75,-10,15,45,65,5,-50,-20,MATURE,0
ACC0009821,-60,-10,15,45,-20,30,40,-20,MATURE,0
ACC0009822,10,-45,-35,45,35,30,0,-20,YOUNG,0
ACC0009823,10,-45,-35,-40,35,30,-50,30,YOUNG,0
ACC0009824,10,25,15,45,-55,5,40,-20,YOUNG,1
ACC0009825,10,-45,-35,45,65,-30,40,30,YOUNG,0
ACC0009826,-60,-10,-35,-40,10,-30,0,-20,YOUNG,0
ACC0009827,75,25,50,45,35,-30,40,-20,MATURE,0
ACC0009828,-25,25,50,-40,35,5,0,30,YOUNG,0
ACC0009829,75,-10,-35,-40,65,5,40,30,MATURE,0
ACC0009830,-25,55,-35,45,-20,-30,40,30,YOUNG,1
ACC0009831,40,-10,15,45,-55,-30,-50,30,YOUNG,0
ACC0009832,75,25,15,-40,10,-30,40,30,YOUNG,0
ACC0009833,40,-10,50,-40,10,30,0,30,MATURE,0
ACC0009834,40,55,15,45,65,-30,0,30,MATURE,0
ACC0009835,75,25,50,45,65,55,0,30,MATURE,0
ACC0009836,-25,55,15,45,65,-30,40,-20,MATURE,0
ACC0009837,-60,-10,15,-40,65,5,40,30,YOUNG,0
ACC0009838,10,-45,-35,-40,10,-30,0,-20,YOUNG,1
ACC0009839,40,-10,15,45,-55,-30,40,30,YOUNG,0
ACC0009840,-60,25,-35,-40,10,-30,40,30,YOUNG,0
ACC0009841,10,55,50,-40,65,5,40,30,MATURE,0
ACC0009842,10,-45,-35,45,65,5,0,30,YOUNG,0
ACC0009843,40,-45,15,-40,-20,-30,0,30,YOUNG,1
ACC0009844,-25,-45,-35,45,-55,30,40,30,YOUNG,0
ACC0009845,40,25,15,-40,65,-30,0,-20,YOUNG,0
ACC0009846,-60,-10,-35,45,-20,5,0,30,YOUNG,0
ACC0009847,40,-45,50,45,65,55,0,30,MATURE,0
ACC0009848,-25,-10,50,-40,10,30,40,30,YOUNG,0
ACC0009849,75,-10,-35,-40,-20,-30,0,-20,YOUNG,1
ACC0009850,75,55,15,-40,35,55,40,-20,MATURE,0
ACC0009851,40,25,-35,-40,65,-30,0,30,MATURE,0
ACC0009852,10,-10,-35,45,-55,-30,-50,30,YOUNG,0
ACC0009853,75,25,50,-40,65,5,0,-20,MATURE,0
ACC0009854,75,55,50,45,35,5,0,30,MATURE,0
ACC0009855,-25,-45,15,45,10,-30,40,-20,YOUNG,1
ACC0009856,40,55,15,45,35,5,-50,30,YOUNG,0
ACC0009857,75,55,15,45,65,30,40,30,MATURE,0
ACC0009858,10,25,15,45,-55,-30,0,30,YOUNG,0
ACC0009859,-60,55,-35,45,65,-30,40,-20,MATURE,0
ACC0009860,10,55,15,45,10,5,40,30,MATURE,0
ACC0009861,40,55,-35,-40,10,5,0,30,YOUNG,0
ACC0009862,-60,-10,15,45,-55,-30,-50,30,YOUNG,1
ACC0009863,-25,-45,15,-40,-20,5,-50,-20,MATURE,1
ACC0009864,10,55,15,45,35,30,40,30,MATURE,0
ACC0009865,40,-10,-35,45,10,-30,0,-20,YOUNG,0
ACC0009866,10,-45,-35,-40,10,-30,0,30,YOUNG,0
ACC0009867,40,55,50,-40,10,-30,0,30,MATURE,0
ACC0009868,-25,-10,50,45,65,5,40,30,MATURE,0
ACC0009869,40,25,50,-40,35,5,40,30,MATURE,0
ACC0009870,40,-45,-35,45,35,-30,40,30,MATURE,0
ACC0009871,10,25,-35,-40,35,5,40,30,YOUNG,0
ACC0009872,75,-45,15,-40,-55,-30,40,-20,YOUNG,1
ACC0009873,10,25,15,-40,35,5,40,30,YOUNG,1
ACC0009874,40,25,-35,45,-55,-30,-50,30,YOUNG,1
ACC0009875,40,-45,15,45,35,-30,0,30,YOUNG,1
ACC0009876,75,25,15,-40,35,-30,-50,30,MATURE,0
ACC0009877,-25,-45,-35,-40,10,-30,-50,30,YOUNG,1
ACC0009878,75,25,50,45,65,55,0,30,MATURE,0
ACC0009879,40,-10,15,45,-20,-30,40,30,YOUNG,0
ACC0009880,75,55,15,45,65,30,40,-20,MATURE,0
ACC0009881,-25,-45,50,45,35,30,0,30,MATURE,1
ACC0009882,75,-45,-35,-40,10,-30,0,30,YOUNG,0
ACC0009883,-25,25,50,45,35,5,0,-20,MATURE,0
ACC0009884,-60,25,-35,45,-55,30,0,30,YOUNG,1
ACC0009885,40,55,15,45,10,5,0,-20,MATURE,0
ACC0009886,10,55,15,45,65,30,40,30,MATURE,0
ACC0009887,40,55,50,45,10,55,40,-20,MATURE,0
ACC0009888,40,55,-35,45,10,5,40,30,YOUNG,0
ACC0009889,10,-10,15,-40,65,-30,-50,30,YOUNG,0
ACC0009890,40,25,-35,45,65,30,-50,30,YOUNG,0
ACC0009891,40,25,50,45,-55,30,0,30,MATURE,0
ACC0009892,-25,55,-35,45,35,-30,0,30,YOUNG,1
ACC0009893,75,25,15,45,-20,-30,40,30,YOUNG,0
ACC0009894,40,-45,-35,-40,10,-30,40,30,YOUNG,0
ACC0009895,40,-45,15,-40,65,-30,40,-20,MATURE,0
ACC0009896,75,25,15,-40,10,5,-50,-20,MATURE,0
ACC0009897,40,25,50,45,-55,5,-50,-20,YOUNG,1
ACC0009898,75,55,15,-40,10,55,40,30,MATURE,0
ACC0009899,-25,-45,15,45,-20,30,40,30,MATURE,1
ACC0009900,-25,55,-35,45,-20,30,40,30,YOUNG,1
ACC0009901,-25,25,15,-40,10,5,40,-20,YOUNG,0
ACC0009902,40,55,-35,-40,10,30,0,30,YOUNG,0
ACC0009903,-25,25,15,45,10,-30,0,-20,MATURE,0
ACC0009904,40,25,50,45,65,-30,40,30,MATURE,0
ACC0009905,40,-10,15,45,10,-30,0,30,YOUNG,0
ACC0009906,40,-45,50,-40,35,5,-50,30,YOUNG,0
ACC0009907,75,55,15,-40,35,55,40,30,MATURE,0
ACC0009908,75,55,-35,45,-20,30,-50,30,YOUNG,0
ACC0009909,-60,-45,15,45,35,5,0,30,YOUNG,1
ACC0009910,75,-10,-35,45,35,-30,40,-20,YOUNG,0
ACC0009911,75,-45,15,-40,10,5,0,30,YOUNG,1
ACC0009912,40,25,-35,-40,-20,-30,-50,30,YOUNG,1
ACC0009913,-25,-45,15,-40,-20,5,-50,30,YOUNG,0
ACC0009914,10,-10,50,-40,10,5,0,-20,YOUNG,0
ACC0009915,-60,25,-35,45,-20,5,0,30,YOUNG,0
ACC0009916,40,-10,-35,-40,-20,5,-50,30,YOUNG,1
ACC0009917,-25,25,-35,45,35,5,0,-20,YOUNG,1
ACC0009918,40,55,15,-40,-20,30,-50,30,MATURE,0
ACC0009919,10,25,-35,-40,10,-30,-50,30,YOUNG,1
ACC0009920,75,55,15,-40,65,55,0,-20,MATURE,0
ACC0009921,10,25,50,45,10,-30,0,30,YOUNG,0
ACC0009922,-25,-45,50,-40,35,-30,40,-20,YOUNG,1
ACC0009923,10,-10,15,-40,35,5,-50,30,YOUNG,1
ACC0009924,10,-10,15,-40,10,5,0,30,YOUNG,0
ACC0009925,40,-10,50,-40,10,-30,0,30,YOUNG,0
ACC0009926,75,-45,-35,-40,10,-30,0,30,YOUNG,1
ACC0009927,75,55,15,-40,10,5,40,30,MATURE,0
ACC0009928,75,25,-35,45,10,30,40,-20,MATURE,0
ACC0009929,-25,-10,-35,-40,35,55,-50,30,YOUNG,1
ACC0009930,-25,25,15,45,65,-30,0,-20,MATURE,0
ACC0009931,75,25,15,45,-20,30,40,-20,MATURE,0
ACC0009932,10,55,15,45,10,55,0,-20,MATURE,1
ACC0009933,40,-10,15,45,-20,-30,-50,30,YOUNG,0
ACC0009934,75,-10,15,45,65,5,40,30,MATURE,0
ACC0009935,40,25,15,45,65,5,40,30,YOUNG,0
ACC0009936,10,25,15,45,65,30,0,30,MATURE,0
ACC0009937,10,55,15,45,35,55,40,30,MATURE,0
ACC0009938,10,25,15,45,-20,-30,40,-20,MATURE,0
ACC0009939,75,-10,-35,-40,-55,-30,0,-20,YOUNG,1
ACC0009940,75,-45,15,45,65,-30,40,-20,YOUNG,0
ACC0009941,10,25,15,-40,35,30,40,30,MATURE,0
ACC0009942,10,-10,-35,45,-20,30,40,-20,YOUNG,0
ACC0009943,40,-45,-35,45,10,-30,0,30,YOUNG,1
ACC0009944,75,-10,-35,-40,65,5,-50,-20,MATURE,0
ACC0009945,10,-10,-35,-40,10,-30,40,30,YOUNG,1
ACC0009946,75,-45,-35,-40,10,-30,0,30,YOUNG,0
ACC0009947,10,55,50,-40,65,30,40,30,MATURE,0
ACC0009948,-60,-45,-35,45,-20,-30,-50,30,YOUNG,0
ACC0009949,75,-10,-35,-40,35,5,-50,30,YOUNG,0
ACC0009950,-60,-45,15,-40,65,-30,0,30,YOUNG,0
ACC0009951,10,-10,-35,45,10,55,40,-20,MATURE,0
ACC0009952,40,25,15,45,35,55,40,-20,MATURE,0
ACC0009953,10,-10,50,45,10,-30,40,30,YOUNG,0
ACC0009954,10,-45,-35,-40,-20,5,0,30,YOUNG,1
ACC0009955,10,25,15,45,65,55,0,-20,MATURE,0
ACC0009956,-25,-45,-35,-40,35,55,40,30,YOUNG,0
ACC0009957,-25,-10,-35,45,-55,-30,40,-20,YOUNG,0
ACC0009958,-25,-10,15,45,35,5,0,-20,MATURE,0
ACC0009959,40,-10,15,45,10,30,0,30,MATURE,0
ACC0009960,-25,25,15,-40,10,-30,40,-20,MATURE,0
ACC0009961,10,25,50,45,-20,30,40,-20,MATURE,0
ACC0009962,40,-45,-35,45,10,5,-50,30,YOUNG,0
ACC0009963,75,-45,15,45,10,-30,-50,30,YOUNG,0
ACC0009964,40,25,50,45,-20,-30,40,30,YOUNG,0
ACC0009965,40,25,-35,-40,-20,55,40,-20,YOUNG,0
ACC0009966,75,-45,15,-40,10,-30,40,-20,YOUNG,0
ACC0009967,-25,25,15,-40,35,-30,40,-20,YOUNG,1
ACC0009968,40,-10,-35,-40,10,5,0,30,YOUNG,0
ACC0009969,75,55,50,45,35,-30,40,30,MATURE,0
ACC0009970,75,25,-35,45,10,5,0,30,YOUNG,0
ACC0009971,-60,-45,15,45,10,-30,0,30,YOUNG,0
ACC0009972,75,-10,15,45,35,5,0,-20,YOUNG,0
ACC0009973,10,25,15,-40,35,-30,-50,-20,YOUNG,0
ACC0009974,40,-45,-35,-40,-55,5,0,30,YOUNG,0
ACC0009975,10,-45,15,45,35,-30,0,30,YOUNG,0
ACC0009976,40,55,50,-40,35,5,40,30,MATURE,0
ACC0009977,10,-10,-35,45,35,30,0,30,YOUNG,0
ACC0009978,10,25,15,45,10,55,40,30,MATURE,0
ACC0009979,40,-45,-35,45,-55,-30,0,-20,YOUNG,1
ACC0009980,75,-10,15,45,35,5,0,30,MATURE,0
ACC0009981,75,-10,-35,-40,-20,5,0,30,YOUNG,0
ACC0009982,75,25,-35,-40,35,55,0,-20,MATURE,0
ACC0009983,10,25,15,45,10,30,-50,30,YOUNG,1
ACC0009984,-25,-45,-35,45,10,-30,40,30,YOUNG,0
ACC0009985,40,55,15,-40,10,-30,-50,30,YOUNG,1
ACC0009986,40,-10,-35,-40,-20,-30,40,30,YOUNG,0
ACC0009987,40,-10,15,-40,35,5,40,30,YOUNG,1
ACC0009988,75,55,50,-40,-20,-30,0,30,MATURE,0
ACC0009989,75,55,-35,45,-55,30,40,30,MATURE,1
ACC0009990,-60,-45,15,-40,35,-30,0,30,YOUNG,1
ACC0009991,75,-45,15,-40,65,5,0,30,MATURE,0
ACC0009992,-25,-45,15,-40,-20,-30,40,30,YOUNG,0
ACC0009993,10,-45,15,-40,-55,-30,40,-20,YOUNG,0
ACC0009994,-25,55,15,45,35,-30,-50,30,YOUNG,0
ACC0009995,40,-45,-35,-40,-20,55,-50,30,YOUNG,0
ACC0009996,75,-10,15,45,35,55,0,30,MATURE,0
ACC0009997,75,-10,50,-40,10,-30,40,-20,MATURE,0
ACC0009998,-25,25,15,45,35,55,40,30,MATURE,0
ACC0009999,10,-45,15,45,-20,5,0,30,YOUNG,0
ACC0010000,-25,-45,-35,-40,-20,5,40,-20,YOUNG,0
ACC0010001,10,-45,15,45,-20,30,-50,30,YOUNG,0
ACC0010002,10,25,-35,45,35,-30,-50,30,YOUNG,0
ACC0010003,-25,25,15,-40,35,-30,40,30,YOUNG,1
ACC0010004,10,55,-35,-40,35,-30,0,30,YOUNG,0
ACC0010005,10,55,-35,-40,10,-30,40,-20,MATURE,0
ACC0010006,40,25,50,-40,35,5,40,30,YOUNG,0
ACC0010007,75,-45,50,-40,-20,-30,40,-20,YOUNG,0
ACC0010008,75,-10,50,45,35,30,0,30,MATURE,0
ACC0010009,75,55,-35,45,65,30,40,-20,MATURE,0
ACC0010010,10,-45,-35,-40,35,-30,0,-20,YOUNG,1
ACC0010011,40,-10,15,45,35,5,40,30,MATURE,0
ACC0010012,-25,55,-35,45,35,-30,-50,30,MATURE,0
ACC0010013,40,55,-35,45,65,-30,40,30,MATURE,0
ACC0010014,10,25,-35,45,35,-30,-50,-20,YOUNG,0
ACC0010015,10,25,-35,45,-20,30,-50,30,YOUNG,0
ACC0010016,40,-10,50,-40,-20,-30,-50,30,YOUNG,0
ACC0010017,75,55,50,45,35,5,40,-20,MATURE,0
ACC0010018,40,-45,-35,-40,10,5,0,-20,YOUNG,1
ACC0010019,40,-45,50,45,35,-30,-50,-20,MATURE,0
ACC0010020,-25,55,50,45,10,5,40,-20,MATURE,0
ACC0010021,40,-10,-35,-40,-20,5,-50,30,YOUNG,0
ACC0010022,40,-45,-35,-40,-20,-30,0,-20,YOUNG,1
ACC0010023,75,25,15,-40,65,5,0,30,MATURE,0
ACC0010024,40,-45,-35,45,-20,55,-50,-20,YOUNG,0
ACC0010025,75,55,50,45,10,30,40,30,MATURE,0
ACC0010026,75,-45,-35,45,35,-30,0,-20,YOUNG,0
ACC0010027,10,-45,15,-40,-20,-30,-50,-20,YOUNG,0
ACC0010028,75,-45,-35,-40,-55,5,-50,-20,YOUNG,0
ACC0010029,-25,-45,50,45,65,-30,-50,-20,YOUNG,0
ACC0010030,40,-45,-35,-40,-55,5,0,-20,YOUNG,0
ACC0010031,10,55,15,-40,35,5,0,30,YOUNG,1
ACC0010032,10,-45,-35,-40,35,-30,40,30,YOUNG,0
ACC0010033,10,-10,-35,45,-20,5,0,30,YOUNG,0
ACC0010034,10,-10,15,45,-20,5,0,30,YOUNG,0
ACC0010035,10,55,-35,45,10,30,40,-20,MATURE,0
ACC0010036,75,-45,50,45,10,-30,-50,30,YOUNG,0
ACC0010037,75,-10,-35,-40,35,-30,40,30,YOUNG,1
ACC0010038,75,-10,15,-40,35,-30,0,30,MATURE,0
ACC0010039,75,25,15,45,35,5,40,-20,MATURE,0
ACC0010040,40,55,15,45,65,30,0,-20,MATURE,0
ACC0010041,40,-10,50,45,10,55,0,-20,MATURE,0
ACC0010042,10,-45,-35,-40,35,-30,0,30,YOUNG,1
ACC0010043,40,55,-35,45,35,-30,-50,-20,MATURE,0
ACC0010044,75,25,-35,45,65,5,0,-20,MATURE,0
ACC0010045,10,-10,15,-40,-20,30,40,-20,YOUNG,1
ACC0010046,75,25,50,45,65,5,40,30,MATURE,0
ACC0010047,40,25,-35,45,10,-30,-50,30,YOUNG,0
ACC0010048,75,55,15,45,35,5,-50,-20,MATURE,0
ACC0010049,-25,-45,15,-40,10,55,40,-20,YOUNG,1
ACC0010050,75,-10,15,45,35,-30,40,30,MATURE,0
ACC0010051,-25,-10,15,-40,10,30,40,30,YOUNG,1
ACC0010052,40,25,-35,-40,65,-30,40,30,YOUNG,0
ACC0010053,10,-10,50,-40,35,5,40,30,MATURE,0
ACC0010054,40,-45,-35,45,65,5,0,30,YOUNG,0
ACC0010055,40,-10,50,-40,35,5,0,30,YOUNG,0
ACC0010056,-25,25,15,45,35,5,-50,30,YOUNG,0
ACC0010057,40,-10,15,-40,35,55,-50,-20,MATURE,0
ACC0010058,-60,25,-35,-40,35,-30,40,30,YOUNG,0
ACC0010059,10,-10,50,-40,10,55,-50,30,YOUNG,0
ACC0010060,-60,-10,15,45,10,-30,0,30,YOUNG,0
ACC0010061,40,25,15,-40,10,5,-50,30,YOUNG,0
ACC0010062,10,25,-35,45,-20,30,40,30,YOUNG,0
ACC0010063,75,25,15,45,-55,-30,0,30,MATURE,0
ACC0010064,10,-10,-35,-40,10,-30,0,30,YOUNG,0
ACC0010065,40,-10,-35,45,10,-30,-50,30,YOUNG,0
ACC0010066,40,25,15,45,35,-30,40,30,MATURE,0
ACC0010067,-25,25,15,-40,65,30,0,30,MATURE,0
ACC0010068,10,55,15,-40,10,5,40,-20,YOUNG,0
ACC0010069,10,25,-35,-40,35,55,-50,30,YOUNG,1
ACC0010070,10,-10,-35,-40,10,30,40,30,YOUNG,1
ACC0010071,75,25,15,45,10,30,0,-20,MATURE,0
ACC0010072,10,-45,-35,-40,-20,-30,40,30,YOUNG,1
ACC0010073,10,-45,-35,-40,10,5,40,30,YOUNG,1
ACC0010074,10,-10,15,45,35,-30,0,30,YOUNG,0
ACC0010075,75,25,15,45,10,-30,40,-20,MATURE,0
ACC0010076,40,55,15,-40,35,-30,0,30,MATURE,0
ACC0010077,75,55,-35,-40,-20,-30,-50,30,YOUNG,0
ACC0010078,40,-45,50,-40,65,30,-50,-20,MATURE,0
ACC0010079,40,-45,50,-40,10,-30,40,30,YOUNG,0
ACC0010080,-25,-45,-35,45,35,5,40,-20,YOUNG,1
ACC0010081,75,25,-35,45,65,30,40,30,MATURE,0
ACC0010082,40,-10,15,-40,65,-30,0,-20,YOUNG,1
ACC0010083,75,55,15,45,65,30,0,30,MATURE,0
ACC0010084,10,-45,15,-40,10,-30,40,30,YOUNG,1
ACC0010085,-60,-45,15,-40,10,-30,40,30,YOUNG,0
ACC0010086,40,-45,15,-40,-55,-30,0,30,MATURE,1
ACC0010087,-25,-45,50,-40,65,5,0,-20,YOUNG,0
ACC0010088,75,25,-35,45,10,30,40,30,MATURE,0
ACC0010089,-60,-45,15,45,10,30,40,30,YOUNG,0
ACC0010090,75,25,50,45,35,-30,0,-20,MATURE,0
ACC0010091,-60,55,-35,45,10,5,-50,30,YOUNG,0
ACC0010092,40,25,50,45,35,5,40,30,MATURE,0
ACC0010093,40,-10,-35,45,35,5,0,30,YOUNG,0
ACC0010094,75,-45,50,-40,-20,-30,0,30,YOUNG,0
ACC0010095,-25,55,15,-40,-20,55,-50,-20,MATURE,1
ACC0010096,75,-10,50,-40,-55,5,-50,30,YOUNG,0
ACC0010097,40,55,15,-40,65,55,-50,-20,MATURE,0
ACC0010098,10,-45,-35,-40,-55,5,0,30,YOUNG,1
ACC0010099,40,-45,-35,-40,10,-30,0,30,YOUNG,1
