account_id,payment_history,credit_utilization,account_tenure,monthly_income,num_credit_lines,recent_inquiries,segment,target
ACC0005796,40,5,55,60,40,-15,CONSUMER,0
ACC0005797,40,-55,-50,60,20,-45,CONSUMER,0
ACC0005798,10,5,30,-20,20,15,CONSUMER,0
ACC0005799,40,5,-35,10,-10,15,CONSUMER,0
ACC0005800,10,5,5,-45,-40,-45,SME,0
ACC0005801,-25,-30,-50,-45,-10,-15,ENTERPRISE,1
ACC0005802,10,65,-35,-20,-10,-15,CONSUMER,0
ACC0005803,75,-30,55,10,-10,-15,CONSUMER,0
ACC0005804,40,5,55,-45,-40,-15,CONSUMER,0
ACC0005805,10,35,55,35,40,-15,CONSUMER,1
ACC0005806,10,35,30,10,-10,-15,CONSUMER,0
ACC0005807,75,-55,55,35,-40,-45,CONSUMER,0
ACC0005808,-25,35,5,-20,-10,-45,CONSUMER,1
ACC0005809,40,-55,-35,-20,-40,45,ENTERPRISE,0
ACC0005810,-25,-30,55,60,-10,45,CONSUMER,0
ACC0005811,10,-55,-35,-20,-10,45,CONSUMER,1
ACC0005812,10,-55,30,60,20,-15,CONSUMER,0
ACC0005813,10,-30,-35,-20,40,-45,CONSUMER,0
ACC0005814,10,35,-35,10,-10,-15,CONSUMER,0
ACC0005815,-60,35,55,10,-40,-15,CONSUMER,0
ACC0005816,-25,-30,55,-20,40,15,CONSUMER,0
ACC0005817,75,5,-35,10,20,15,CONSUMER,1
ACC0005818,10,5,5,-20,-40,-15,CONSUMER,0
ACC0005819,-60,65,5,10,40,15,CONSUMER,1
ACC0005820,-25,-30,55,35,40,-45,CONSUMER,0
ACC0005821,40,35,55,-45,40,-15,CONSUMER,0
ACC0005822,10,35,-50,60,-40,-15,CONSUMER,0
ACC0005823,40,5,5,10,20,15,CONSUMER,0
ACC0005824,40,-30,30,10,-10,15,CONSUMER,0
ACC0005825,75,5,5,10,-10,-15,CONSUMER,0
ACC0005826,40,-30,5,-20,20,-15,CONSUMER,0
ACC0005827,75,5,30,10,-40,-45,SME,0
ACC0005828,40,35,-35,35,-10,-45,CONSUMER,0
ACC0005829,10,35,5,-20,-10,-15,CONSUMER,0
ACC0005830,10,-55,55,35,-10,15,CONSUMER,0
ACC0005831,10,5,5,-20,-10,-45,CONSUMER,0
ACC0005832,10,-55,5,10,20,15,CONSUMER,0
ACC0005833,10,65,30,10,40,15,CONSUMER,0
ACC0005834,40,5,-35,-45,20,15,CONSUMER,0
ACC0005835,-25,-30,30,35,-40,-15,CONSUMER,0
ACC0005836,10,-30,5,10,20,-15,SME,0
ACC0005837,10,35,30,60,40,15,SME,0
ACC0005838,-60,5,-50,35,20,15,CONSUMER,0
ACC0005839,-60,-55,5,60,20,-15,CONSUMER,0
ACC0005840,-25,65,5,-20,-40,45,SME,0
ACC0005841,40,35,55,10,20,15,CONSUMER,0
ACC0005842,-25,5,30,10,20,-45,CONSUMER,0
ACC0005843,40,-55,-35,10,20,15,SME,0
ACC0005844,40,5,55,-20,40,45,CONSUMER,0
ACC0005845,-25,65,5,60,-10,15,CONSUMER,0
ACC0005846,40,35,5,60,-10,45,CONSUMER,0
ACC0005847,-60,35,30,-20,-40,15,CONSUMER,0
ACC0005848,-25,35,30,35,20,-15,CONSUMER,0
ACC0005849,10,5,-35,-20,-40,45,CONSUMER,0
ACC0005850,75,35,5,10,20,45,CONSUMER,0
ACC0005851,10,-30,-35,10,40,-15,CONSUMER,0
ACC0005852,-25,5,-35,-20,-10,15,CONSUMER,0
ACC0005853,75,35,5,-20,-10,-15,CONSUMER,0
ACC0005854,-25,5,30,35,-10,-15,CONSUMER,0
ACC0005855,10,5,-50,-45,-40,15,CONSUMER,0
ACC0005856,10,5,30,-20,40,45,CONSUMER,0
ACC0005857,-25,-30,5,-20,20,-15,SME,0
ACC0005858,10,35,5,35,20,-15,CONSUMER,0
ACC0005859,10,65,-50,35,20,45,CONSUMER,0
ACC0005860,10,35,30,60,-40,-45,CONSUMER,0
ACC0005861,40,5,5,-20,20,-45,CONSUMER,0
ACC0005862,10,-55,-35,35,-10,-15,CONSUMER,0
ACC0005863,10,-30,30,35,-10,-45,CONSUMER,1
ACC0005864,40,35,30,35,20,-45,SME,0
ACC0005865,40,65,30,10,-40,-15,CONSUMER,0
ACC0005866,75,-30,30,-20,40,-45,CONSUMER,0
ACC0005867,75,35,55,35,-10,-15,CONSUMER,0
ACC0005868,40,-55,5,60,40,15,CONSUMER,1
ACC0005869,10,35,30,-45,20,15,CONSUMER,0
ACC0005870,-60,-30,5,10,-40,-15,CONSUMER,0
ACC0005871,10,35,30,10,-10,-15,SME,0
ACC0005872,-25,5,30,60,40,45,CONSUMER,0
ACC0005873,10,65,30,10,-10,-45,CONSUMER,0
ACC0005874,40,5,-35,10,-40,-15,SME,0
ACC0005875,40,5,-35,60,20,15,CONSUMER,1
ACC0005876,-60,35,5,60,-10,15,CONSUMER,1
ACC0005877,-25,-55,5,60,-10,15,CONSUMER,1
ACC0005878,10,65,30,-45,-10,15,CONSUMER,0
ACC0005879,40,35,5,35,-10,15,CONSUMER,1
ACC0005880,10,-30,5,10,-40,-45,CONSUMER,0
ACC0005881,-60,5,-35,35,-10,15,CONSUMER,0
ACC0005882,10,35,5,35,20,-45,CONSUMER,0
ACC0005883,10,-30,5,60,20,-45,CONSUMER,0
ACC0005884,40,-30,55,-20,20,45,CONSUMER,1
ACC0005885,40,-30,30,35,-40,-15,CONSUMER,0
ACC0005886,10,-30,-50,10,-10,-15,CONSUMER,1
ACC0005887,75,-55,55,10,-10,15,CONSUMER,0
ACC0005888,75,-30,-35,10,-10,15,CONSUMER,0
ACC0005889,10,5,5,-45,20,45,SME,0
ACC0005890,75,5,-50,60,-10,15,CONSUMER,0
ACC0005891,75,-30,-35,60,-10,45,CONSUMER,0
ACC0005892,-25,-55,55,10,-10,45,CONSUMER,0
ACC0005893,75,-30,30,10,-10,-15,SME,0
ACC0005894,40,65,55,10,40,45,CONSUMER,0
ACC0005895,10,-55,-50,60,20,-15,CONSUMER,0
ACC0005896,-60,65,5,35,40,-15,CONSUMER,0
ACC0005897,-25,65,5,60,40,-15,CONSUMER,0
ACC0005898,75,5,5,-20,-10,-45,CONSUMER,0
ACC0005899,10,65,30,10,-40,-45,SME,0
ACC0005900,-25,-30,5,60,20,-15,CONSUMER,0
ACC0005901,-60,35,55,60,-10,-15,SME,0
ACC0005902,-60,5,-35,-45,-10,-15,SME,0
ACC0005903,10,-55,-35,-45,-10,45,CONSUMER,0
ACC0005904,40,-55,-50,-45,-40,15,CONSUMER,0
ACC0005905,10,35,55,10,40,-15,CONSUMER,0
ACC0005906,-60,35,5,35,-10,45,CONSUMER,0
ACC0005907,40,35,5,-20,-10,45,CONSUMER,0
ACC0005908,10,35,30,10,-10,-15,SME,0
ACC0005909,10,5,55,-20,-40,15,CONSUMER,1
ACC0005910,10,-55,55,35,20,45,ENTERPRISE,0
ACC0005911,75,65,5,-20,20,-15,CONSUMER,1
ACC0005912,40,-30,30,10,20,15,CONSUMER,0
ACC0005913,-25,5,-35,10,-10,-15,ENTERPRISE,0
ACC0005914,10,5,55,10,-40,-15,ENTERPRISE,0
ACC0005915,10,5,55,35,40,-45,CONSUMER,0
ACC0005916,10,65,55,60,-10,-15,CONSUMER,0
ACC0005917,40,35,-35,60,-40,-15,CONSUMER,0
ACC0005918,40,-30,-50,10,-10,-15,CONSUMER,0
ACC0005919,10,-30,55,35,-10,45,CONSUMER,0
ACC0005920,40,-55,55,10,-10,-45,CONSUMER,0
ACC0005921,40,35,55,10,40,15,CONSUMER,1
ACC0005922,10,5,-50,-45,40,-15,CONSUMER,0
ACC0005923,10,-30,55,60,40,15,CONSUMER,0
ACC0005924,75,5,-35,35,-10,-45,CONSUMER,0
ACC0005925,75,35,5,10,20,15,SME,0
ACC0005926,10,35,30,60,-10,15,CONSUMER,0
ACC0005927,40,5,5,35,-10,-45,CONSUMER,0
ACC0005928,10,65,30,-45,-10,-15,CONSUMER,1
ACC0005929,-25,-30,-50,60,40,45,CONSUMER,0
ACC0005930,75,-30,5,-20,-40,-15,CONSUMER,0
ACC0005931,40,-55,30,35,-40,15,SME,0
ACC0005932,10,5,5,35,20,-15,CONSUMER,0
ACC0005933,10,5,5,-45,-40,15,CONSUMER,0
ACC0005934,-25,5,-50,10,-10,-15,CONSUMER,0
ACC0005935,-25,5,-50,35,20,15,CONSUMER,0
ACC0005936,-25,-30,30,-20,-10,-15,CONSUMER,0
ACC0005937,10,-30,-35,10,20,15,ENTERPRISE,0
ACC0005938,40,-30,30,60,-10,-15,CONSUMER,0
ACC0005939,10,35,5,-45,20,15,SME,0
ACC0005940,10,5,-35,-20,40,15,CONSUMER,0
ACC0005941,10,-30,30,-20,20,45,CONSUMER,0
ACC0005942,75,35,55,35,40,-15,CONSUMER,0
ACC0005943,10,5,-35,-20,-10,-45,CONSUMER,1
ACC0005944,40,35,-35,60,40,15,CONSUMER,0
ACC0005945,-25,35,30,35,20,-45,SME,0
ACC0005946,10,65,30,10,20,15,SME,0
ACC0005947,10,35,5,35,-10,45,CONSUMER,0
ACC0005948,-60,65,-50,10,20,45,CONSUMER,0
ACC0005949,10,5,5,-20,-10,-45,CONSUMER,1
ACC0005950,10,-30,30,-20,40,-15,SME,0
ACC0005951,75,-30,-50,10,-40,15,SME,0
ACC0005952,-60,65,5,60,20,-15,CONSUMER,0
ACC0005953,10,65,30,-20,40,15,CONSUMER,0
ACC0005954,40,35,5,35,-40,-45,CONSUMER,1
ACC0005955,75,35,-35,10,-40,-45,CONSUMER,0
ACC0005956,75,65,-35,-20,40,-15,CONSUMER,0
ACC0005957,75,65,55,-45,-10,-45,CONSUMER,0
ACC0005958,-25,5,-50,60,-10,-45,ENTERPRISE,0
ACC0005959,-25,-30,5,-20,20,45,CONSUMER,0
ACC0005960,40,-30,30,35,20,45,SME,0
ACC0005961,40,5,5,10,20,-15,CONSUMER,0
ACC0005962,-25,65,-35,35,20,-15,CONSUMER,0
ACC0005963,-25,5,55,35,20,-45,CONSUMER,0
ACC0005964,-25,5,-35,-20,-40,15,CONSUMER,0
ACC0005965,10,35,5,60,-10,15,CONSUMER,0
ACC0005966,40,-30,5,10,20,-15,CONSUMER,0
ACC0005967,-25,5,55,10,40,15,CONSUMER,0
ACC0005968,-25,5,-35,35,20,15,CONSUMER,0
ACC0005969,75,-55,55,-45,-10,45,CONSUMER,0
ACC0005970,10,-30,30,-20,-10,-15,CONSUMER,1
ACC0005971,-60,5,-35,10,40,15,SME,0
ACC0005972,75,-30,5,35,-10,-15,CONSUMER,0
ACC0005973,-60,5,-35,35,20,-45,CONSUMER,0
ACC0005974,-60,5,30,60,-10,15,CONSUMER,1
ACC0005975,10,-55,5,-20,20,-15,CONSUMER,0
ACC0005976,-60,5,30,35,-10,-15,CONSUMER,1
ACC0005977,-60,35,55,10,-40,-45,SME,0
ACC0005978,10,5,55,60,20,45,CONSUMER,0
ACC0005979,10,5,5,-45,40,-45,CONSUMER,0
ACC0005980,10,65,-35,60,20,15,CONSUMER,1
ACC0005981,-25,35,55,35,-10,-15,CONSUMER,0
ACC0005982,40,-55,-50,-20,-10,45,CONSUMER,0
ACC0005983,10,5,5,-45,20,15,CONSUMER,0
ACC0005984,-60,5,55,10,-40,15,ENTERPRISE,0
ACC0005985,-25,-55,55,-20,20,-15,CONSUMER,0
ACC0005986,10,-55,-35,35,-10,-15,CONSUMER,0
ACC0005987,-25,35,30,-20,40,15,ENTERPRISE,0
ACC0005988,10,-30,30,10,20,-15,SME,0
ACC0005989,-25,-55,5,10,-40,45,SME,0
ACC0005990,40,35,5,35,-10,-15,CONSUMER,0
ACC0005991,75,-30,30,35,20,15,CONSUMER,0
ACC0005992,40,5,5,10,20,-15,SME,1
ACC0005993,10,5,-35,35,20,-45,CONSUMER,0
ACC0005994,-60,35,-35,-20,20,45,CONSUMER,1
ACC0005995,40,-30,-50,35,-10,15,CONSUMER,0
ACC0005996,40,35,5,-20,40,45,CONSUMER,0
ACC0005997,-60,5,55,35,-40,-15,ENTERPRISE,0
ACC0005998,10,5,30,-45,-10,15,CONSUMER,0
ACC0005999,75,35,-35,10,-10,15,CONSUMER,0
ACC0006000,10,-55,5,10,40,45,CONSUMER,0
ACC0006001,75,5,-35,-45,20,45,CONSUMER,0
ACC0006002,10,-30,5,35,20,15,CONSUMER,0
ACC0006003,10,5,30,-20,20,-15,CONSUMER,0
ACC0006004,-60,-55,-50,-20,40,-45,CONSUMER,1
ACC0006005,10,35,5,-20,-10,-15,SME,0
ACC0006006,40,35,5,-20,40,-15,CONSUMER,0
ACC0006007,-25,-30,5,35,-10,45,CONSUMER,0
ACC0006008,75,-30,5,60,40,15,CONSUMER,0
ACC0006009,10,5,30,10,20,-45,CONSUMER,0
ACC0006010,-25,35,-50,-20,20,-15,ENTERPRISE,0
ACC0006011,10,-30,-35,35,20,-45,SME,0
ACC0006012,40,-30,30,-20,20,-15,CONSUMER,0
ACC0006013,10,-55,-35,-20,40,15,CONSUMER,0
ACC0006014,-25,65,-50,-20,-10,-15,CONSUMER,0
ACC0006015,-25,5,55,-20,-10,-15,CONSUMER,0
ACC0006016,-60,5,-35,35,-10,45,CONSUMER,1
ACC0006017,75,35,-35,60,-40,15,SME,0
ACC0006018,-25,65,30,-45,-10,15,ENTERPRISE,0
ACC0006019,40,35,-50,-45,20,45,CONSUMER,0
ACC0006020,-25,35,-35,-20,-40,15,CONSUMER,0
ACC0006021,-60,-55,-35,35,-10,15,SME,1
ACC0006022,10,-55,-50,35,-10,-45,CONSUMER,1
ACC0006023,-60,5,-50,-20,-40,45,CONSUMER,0
ACC0006024,40,35,-50,35,-40,-15,CONSUMER,0
ACC0006025,-60,-55,30,35,-10,-15,CONSUMER,0
ACC0006026,40,35,-50,35,40,45,CONSUMER,0
ACC0006027,10,-30,5,-20,-10,-45,CONSUMER,0
ACC0006028,-25,-30,-35,10,40,-15,CONSUMER,0
ACC0006029,-60,5,5,-45,40,15,CONSUMER,0
ACC0006030,10,5,55,35,40,45,CONSUMER,0
ACC0006031,-25,35,5,35,20,-45,CONSUMER,0
ACC0006032,10,5,55,10,40,15,ENTERPRISE,0
ACC0006033,75,-30,30,10,-10,45,CONSUMER,1
ACC0006034,10,5,5,10,-10,-45,CONSUMER,0
ACC0006035,-60,35,-50,60,-40,-15,CONSUMER,0
ACC0006036,-25,5,5,-45,-10,-45,CONSUMER,0
ACC0006037,10,-30,-35,60,-10,-15,CONSUMER,0
ACC0006038,-60,5,55,10,-40,-45,ENTERPRISE,0
ACC0006039,-25,65,55,10,-10,-45,CONSUMER,0
ACC0006040,-60,-30,5,35,-10,15,CONSUMER,0
ACC0006041,75,5,5,10,-10,-15,CONSUMER,0
ACC0006042,-60,-30,55,-45,-10,-45,CONSUMER,0
ACC0006043,10,35,-50,-20,-10,45,SME,0
ACC0006044,40,35,-35,35,-40,-15,CONSUMER,0
ACC0006045,-25,65,-50,60,40,15,CONSUMER,0
ACC0006046,40,35,30,-20,-40,15,SME,0
ACC0006047,-25,35,5,35,20,45,CONSUMER,0
ACC0006048,-25,65,-35,10,-10,-45,SME,0
ACC0006049,40,65,-50,10,20,15,SME,0
ACC0006050,-25,5,5,10,-10,15,CONSUMER,0
ACC0006051,10,-30,30,35,-40,-45,CONSUMER,1
ACC0006052,10,-30,55,60,20,-45,CONSUMER,0
ACC0006053,75,65,30,35,20,45,CONSUMER,0
ACC0006054,40,65,5,60,-10,-15,CONSUMER,0
ACC0006055,-25,5,30,60,-10,-45,CONSUMER,0
ACC0006056,10,-30,30,60,-10,-15,SME,0
ACC0006057,40,5,30,35,20,45,CONSUMER,0
ACC0006058,-25,65,-35,35,-10,-45,CONSUMER,0
ACC0006059,-25,35,55,-20,20,-15,CONSUMER,0
ACC0006060,40,65,5,60,-10,-45,CONSUMER,0
ACC0006061,-25,65,5,-20,-10,45,CONSUMER,0
ACC0006062,40,-30,5,10,-40,-45,CONSUMER,0
ACC0006063,40,5,55,-45,-40,15,CONSUMER,0
ACC0006064,75,35,5,60,40,-15,CONSUMER,0
ACC0006065,-60,65,-35,-20,-10,-15,CONSUMER,0
ACC0006066,-25,-30,5,10,20,-15,SME,0
ACC0006067,75,35,5,-20,-40,-15,CONSUMER,0
ACC0006068,-25,-30,-50,10,-10,45,CONSUMER,0
ACC0006069,40,-55,-35,-20,40,15,CONSUMER,0
ACC0006070,-60,-55,-35,-20,-10,-15,CONSUMER,0
ACC0006071,40,5,55,10,-10,-45,CONSUMER,0
ACC0006072,-60,35,55,-20,-10,-45,CONSUMER,0
ACC0006073,10,35,-50,35,20,45,ENTERPRISE,0
ACC0006074,10,-55,30,60,-10,15,CONSUMER,0
ACC0006075,-60,35,30,60,-10,45,CONSUMER,0
ACC0006076,-25,65,-35,10,20,45,SME,1
ACC0006077,40,-55,30,-20,20,15,CONSUMER,0
ACC0006078,40,5,5,-20,40,15,CONSUMER,0
ACC0006079,40,-30,5,10,-40,-15,CONSUMER,0
ACC0006080,-60,-30,30,-20,-10,-15,CONSUMER,0
ACC0006081,10,35,5,-20,40,15,SME,0
ACC0006082,10,35,55,-20,40,45,CONSUMER,0
ACC0006083,40,5,5,60,20,15,CONSUMER,0
ACC0006084,40,-30,5,35,-10,45,CONSUMER,0
ACC0006085,40,-30,30,10,-10,45,CONSUMER,0
ACC0006086,10,-55,55,10,20,-15,CONSUMER,0
ACC0006087,75,-55,-35,-20,20,-45,CONSUMER,0
ACC0006088,10,-30,5,10,-40,45,CONSUMER,0
ACC0006089,10,5,-35,-20,20,-15,SME,0
ACC0006090,75,-55,5,35,-10,-45,CONSUMER,0
ACC0006091,75,-30,-35,10,20,45,SME,0
ACC0006092,40,5,-35,35,-40,15,CONSUMER,0
ACC0006093,75,-30,5,35,-10,15,CONSUMER,0
ACC0006094,-25,5,5,35,20,-15,ENTERPRISE,0
ACC0006095,10,35,55,10,-10,45,SME,0
ACC0006096,-60,5,5,10,-40,15,CONSUMER,0
ACC0006097,-60,-55,-35,35,40,-15,CONSUMER,0
ACC0006098,75,35,30,60,20,45,CONSUMER,0
ACC0006099,-60,35,55,35,-10,-15,CONSUMER,1
ACC0006100,-60,-55,5,-45,-10,45,CONSUMER,0
ACC0006101,10,65,55,10,-40,45,CONSUMER,1
ACC0006102,40,5,5,10,-40,15,CONSUMER,0
ACC0006103,-25,-30,30,10,40,-15,CONSUMER,1
ACC0006104,10,-30,5,35,20,15,CONSUMER,0
ACC0006105,75,5,55,-20,20,45,SME,0
ACC0006106,10,65,5,10,40,-15,CONSUMER,0
ACC0006107,75,-30,-35,10,40,15,CONSUMER,0
ACC0006108,75,35,5,35,-10,-15,CONSUMER,0
ACC0006109,10,5,30,-20,-10,15,CONSUMER,0
ACC0006110,-60,-30,-35,35,40,15,SME,0
ACC0006111,10,-30,5,60,-10,-45,CONSUMER,0
ACC0006112,40,35,-35,60,20,15,CONSUMER,0
ACC0006113,75,-30,30,35,-10,-45,CONSUMER,0
ACC0006114,10,-30,30,35,20,-15,CONSUMER,0
ACC0006115,-60,-30,30,10,40,15,CONSUMER,1
ACC0006116,75,5,-35,10,20,15,CONSUMER,0
ACC0006117,40,-55,55,10,20,-45,CONSUMER,0
ACC0006118,10,5,-35,60,20,15,CONSUMER,0
ACC0006119,10,5,55,10,40,-45,CONSUMER,0
ACC0006120,-25,5,-35,10,-10,45,ENTERPRISE,0
ACC0006121,10,-30,-35,-45,40,45,CONSUMER,1
ACC0006122,10,-55,30,35,-10,-15,CONSUMER,0
ACC0006123,75,35,5,10,-10,-45,CONSUMER,0
ACC0006124,40,-30,55,-20,-10,15,CONSUMER,0
ACC0006125,-60,-30,-50,60,-10,-45,CONSUMER,1
ACC0006126,40,5,5,35,-10,15,CONSUMER,0
ACC0006127,10,35,5,-45,-10,-45,CONSUMER,0
ACC0006128,-25,35,-35,10,40,45,CONSUMER,1
ACC0006129,-60,5,30,35,-10,-15,CONSUMER,0
ACC0006130,75,-30,5,10,-40,-15,ENTERPRISE,1
ACC0006131,75,35,5,35,20,45,CONSUMER,1
ACC0006132,40,65,-35,10,40,-45,CONSUMER,0
ACC0006133,10,5,5,60,40,-45,CONSUMER,0
ACC0006134,40,65,30,-45,-10,45,CONSUMER,0
ACC0006135,10,-30,30,-45,20,-45,CONSUMER,0
ACC0006136,75,-30,-35,-20,-10,-15,CONSUMER,0
ACC0006137,-25,-30,55,60,-40,15,SME,0
ACC0006138,-25,-30,-50,10,-40,-15,SME,0
ACC0006139,-25,65,-35,10,40,45,CONSUMER,0
ACC0006140,10,5,5,10,20,45,CONSUMER,0
ACC0006141,40,5,-35,10,40,45,CONSUMER,0
ACC0006142,75,5,-35,35,20,15,CONSUMER,0
ACC0006143,-25,65,30,10,20,15,CONSUMER,0
ACC0006144,10,5,30,-20,40,-15,CONSUMER,0
ACC0006145,75,-30,-35,35,-10,-15,CONSUMER,0
ACC0006146,75,-30,-50,10,20,-15,CONSUMER,0
ACC0006147,10,-30,5,-20,-10,-45,ENTERPRISE,0
ACC0006148,-25,5,30,60,-10,-15,CONSUMER,0
ACC0006149,-25,-30,55,10,40,15,CONSUMER,0
ACC0006150,10,-30,55,60,40,-15,CONSUMER,0
ACC0006151,-25,-30,55,10,20,-45,CONSUMER,0
ACC0006152,10,-30,55,10,-40,15,CONSUMER,0
ACC0006153,10,35,-35,-45,20,45,CONSUMER,0
ACC0006154,10,-30,-35,35,-10,15,CONSUMER,0
ACC0006155,-60,-30,5,35,40,15,CONSUMER,0
ACC0006156,75,5,-35,35,40,-15,CONSUMER,0
ACC0006157,-25,-30,30,10,-10,-15,CONSUMER,1
ACC0006158,40,-30,5,-20,-40,15,ENTERPRISE,0
ACC0006159,-25,5,5,10,-10,45,CONSUMER,0
ACC0006160,-25,35,-35,10,-40,45,CONSUMER,0
ACC0006161,40,5,5,60,20,15,ENTERPRISE,0
ACC0006162,-25,5,5,60,20,-15,CONSUMER,0
ACC0006163,75,-30,5,35,20,-15,SME,0
ACC0006164,75,-30,5,10,-10,-15,CONSUMER,0
ACC0006165,10,5,55,35,-10,-15,CONSUMER,0
ACC0006166,75,5,5,35,40,-15,CONSUMER,0
ACC0006167,-60,5,5,-20,-40,-15,CONSUMER,0
ACC0006168,40,-55,5,-45,20,-15,SME,0
ACC0006169,40,-30,30,10,-10,15,CONSUMER,1
ACC0006170,40,5,55,35,20,45,ENTERPRISE,0
ACC0006171,10,-30,-35,10,20,15,CONSUMER,0
ACC0006172,75,-30,30,60,-10,15,CONSUMER,0
ACC0006173,-60,65,5,35,40,-45,CONSUMER,1
ACC0006174,75,35,5,-20,40,-45,CONSUMER,0
ACC0006175,40,5,5,10,40,-45,CONSUMER,0
ACC0006176,40,-30,30,35,-40,45,CONSUMER,0
ACC0006177,-25,5,5,-20,-10,-45,CONSUMER,0
ACC0006178,10,5,30,35,-10,45,SME,0
ACC0006179,10,-30,30,35,20,-15,CONSUMER,0
ACC0006180,-25,35,-50,10,-40,-15,CONSUMER,0
ACC0006181,-25,5,55,-20,20,45,CONSUMER,1
ACC0006182,10,5,5,-45,20,-15,CONSUMER,0
ACC0006183,-25,5,-50,-45,40,15,CONSUMER,0
ACC0006184,75,-55,-50,35,40,45,CONSUMER,0
ACC0006185,10,-55,-35,35,20,15,SME,0
ACC0006186,-25,65,5,10,20,15,CONSUMER,0
ACC0006187,40,-30,30,10,20,45,ENTERPRISE,0
ACC0006188,10,5,5,-20,40,15,SME,0
ACC0006189,75,-30,30,-20,-10,-15,CONSUMER,0
ACC0006190,-25,35,30,-45,-40,15,ENTERPRISE,0
ACC0006191,75,35,-35,-20,20,15,CONSUMER,0
ACC0006192,40,35,5,60,-10,-45,CONSUMER,0
ACC0006193,-25,5,30,35,-40,-45,CONSUMER,0
ACC0006194,40,35,5,35,40,45,CONSUMER,0
ACC0006195,10,5,30,10,20,-45,CONSUMER,1
ACC0006196,-60,65,55,35,20,-15,CONSUMER,0
ACC0006197,-25,-30,30,10,20,15,CONSUMER,0
ACC0006198,-25,65,5,60,-10,-15,CONSUMER,0
ACC0006199,10,5,55,-20,40,-15,CONSUMER,0
ACC0006200,10,5,30,60,-10,15,SME,0
ACC0006201,10,-55,-35,35,20,45,ENTERPRISE,0
ACC0006202,40,65,5,-20,-10,45,SME,0
ACC0006203,-60,65,-50,60,-40,15,CONSUMER,0
ACC0006204,-25,35,-50,-45,-40,-45,CONSUMER,0
ACC0006205,40,5,-35,-20,-40,-45,SME,0
ACC0006206,10,5,-35,10,-40,-45,CONSUMER,1
ACC0006207,75,35,-50,60,-10,-45,CONSUMER,0
ACC0006208,40,65,30,-20,20,-45,CONSUMER,0
ACC0006209,40,35,30,35,-40,15,CONSUMER,0
ACC0006210,10,5,30,10,-40,-15,CONSUMER,0
ACC0006211,10,35,30,-45,-10,-15,CONSUMER,0
ACC0006212,-60,35,5,-45,20,-45,SME,0
ACC0006213,40,5,-35,-20,-10,-15,CONSUMER,0
ACC0006214,40,65,-50,60,-10,-15,CONSUMER,0
ACC0006215,40,-30,-35,-20,20,-15,CONSUMER,1
ACC0006216,10,35,-35,60,-40,-15,CONSUMER,0
ACC0006217,75,-30,-35,35,-10,15,CONSUMER,0
ACC0006218,40,-55,-50,35,20,-45,SME,0
ACC0006219,-25,35,5,35,40,-45,CONSUMER,0
ACC0006220,10,35,5,10,-10,-45,SME,0
ACC0006221,10,35,5,10,-40,45,CONSUMER,0
ACC0006222,-60,35,30,10,20,-15,CONSUMER,0
ACC0006223,10,65,30,35,-10,45,CONSUMER,0
ACC0006224,40,5,-50,10,20,-15,CONSUMER,0
ACC0006225,-25,35,55,35,-10,15,SME,1
ACC0006226,75,5,-35,-20,-10,-45,CONSUMER,0
ACC0006227,10,5,55,10,-40,-15,CONSUMER,0
ACC0006228,40,5,5,10,20,-15,CONSUMER,0
ACC0006229,10,65,5,35,20,-15,CONSUMER,0
ACC0006230,75,-30,30,60,-40,15,CONSUMER,0
ACC0006231,75,35,-35,-45,-10,45,CONSUMER,0
ACC0006232,75,-55,5,-45,-10,45,CONSUMER,1
ACC0006233,40,-55,55,60,20,-15,SME,1
ACC0006234,40,35,30,10,20,-15,CONSUMER,0
ACC0006235,10,35,-35,35,20,45,SME,1
ACC0006236,75,-30,5,35,-40,-15,SME,0
ACC0006237,10,-30,30,35,-10,15,CONSUMER,0
ACC0006238,75,5,5,35,-40,45,CONSUMER,1
ACC0006239,10,5,-35,10,-10,-15,CONSUMER,0
ACC0006240,40,-55,55,10,20,-15,CONSUMER,0
ACC0006241,-60,5,30,-45,-10,-15,CONSUMER,0
ACC0006242,75,65,5,35,-10,15,CONSUMER,0
ACC0006243,40,35,-35,10,20,-45,CONSUMER,1
ACC0006244,40,65,30,35,-40,15,SME,0
ACC0006245,10,5,5,35,-40,-45,CONSUMER,0
ACC0006246,10,35,5,-20,20,15,CONSUMER,0
ACC0006247,40,65,30,10,20,-15,CONSUMER,0
ACC0006248,40,-30,5,10,-40,15,CONSUMER,1
ACC0006249,40,35,5,35,20,15,SME,0
ACC0006250,-25,35,5,-20,40,-45,SME,0
ACC0006251,10,-30,5,-20,20,45,CONSUMER,0
ACC0006252,10,35,-35,10,40,15,CONSUMER,0
ACC0006253,40,65,5,-45,-40,15,CONSUMER,0
ACC0006254,40,-55,-35,-45,20,45,CONSUMER,0
ACC0006255,-25,35,30,10,20,-15,SME,0
ACC0006256,75,65,5,-20,-10,45,SME,0
ACC0006257,40,5,30,35,-10,15,CONSUMER,0
ACC0006258,75,-30,30,10,-40,-15,CONSUMER,0
ACC0006259,40,35,-50,60,20,-45,CONSUMER,0
ACC0006260,40,-55,5,35,-40,-15,CONSUMER,0
ACC0006261,40,35,30,60,-10,-15,SME,0
ACC0006262,10,35,-50,-20,-10,-45,CONSUMER,0
